patch_number,cb1,cb2,cb3,cb4,cb5,cb6,cb7,cb8,contrast,dissimilarity,homogeneity,ASM,energy,correlation,t1f1b1,t1f1b2,t1f1b3,t1f1b4,t1f1b5,t1f1b6,t1f1b7,t1f1b8,t1f1b9,t1f1b10,t1f1b11,t1f1b12,t1f1b13,t1f1b14,t1f1b15,t1f1b16,t1f1b17,t1f1b18,t1f1b19,t1f1b20,t1f2b1,t1f2b2,t1f2b3,t1f2b4,t1f2b5,t1f2b6,t1f2b7,t1f2b8,t1f2b9,t1f2b10,t1f2b11,t1f2b12,t1f2b13,t1f2b14,t1f2b15,t1f2b16,t1f2b17,t1f2b18,t1f2b19,t1f2b20,t2f1b1,t2f1b2,t2f1b3,t2f1b4,t2f1b5,t2f1b6,t2f1b7,t2f1b8,t2f1b9,t2f1b10,t2f1b11,t2f1b12,t2f1b13,t2f1b14,t2f1b15,t2f1b16,t2f1b17,t2f1b18,t2f1b19,t2f1b20,t2f2b1,t2f2b2,t2f2b3,t2f2b4,t2f2b5,t2f2b6,t2f2b7,t2f2b8,t2f2b9,t2f2b10,t2f2b11,t2f2b12,t2f2b13,t2f2b14,t2f2b15,t2f2b16,t2f2b17,t2f2b18,t2f2b19,t2f2b20,t3f1b1,t3f1b2,t3f1b3,t3f1b4,t3f1b5,t3f1b6,t3f1b7,t3f1b8,t3f1b9,t3f1b10,t3f1b11,t3f1b12,t3f1b13,t3f1b14,t3f1b15,t3f1b16,t3f1b17,t3f1b18,t3f1b19,t3f1b20,t3f2b1,t3f2b2,t3f2b3,t3f2b4,t3f2b5,t3f2b6,t3f2b7,t3f2b8,t3f2b9,t3f2b10,t3f2b11,t3f2b12,t3f2b13,t3f2b14,t3f2b15,t3f2b16,t3f2b17,t3f2b18,t3f2b19,t3f2b20,t4f1b1,t4f1b2,t4f1b3,t4f1b4,t4f1b5,t4f1b6,t4f1b7,t4f1b8,t4f1b9,t4f1b10,t4f1b11,t4f1b12,t4f1b13,t4f1b14,t4f1b15,t4f1b16,t4f1b17,t4f1b18,t4f1b19,t4f1b20,t4f2b1,t4f2b2,t4f2b3,t4f2b4,t4f2b5,t4f2b6,t4f2b7,t4f2b8,t4f2b9,t4f2b10,t4f2b11,t4f2b12,t4f2b13,t4f2b14,t4f2b15,t4f2b16,t4f2b17,t4f2b18,t4f2b19,t4f2b20,d0l2b1,d0l2b2,d0l2b3,d0l2b4,d0l2b5,d0l3b1,d0l3b2,d0l3b3,d0l3b4,d0l3b5,d0l4b1,d0l4b2,d0l4b3,d0l4b4,d0l4b5,d0l5b1,d0l5b2,d0l5b3,d0l5b4,d0l5b5,d0l6b1,d0l6b2,d0l6b3,d0l6b4,d0l6b5,d0l7b1,d0l7b2,d0l7b3,d0l7b4,d0l7b5,d45l2b1,d45l2b2,d45l2b3,d45l2b4,d45l2b5,d45l3b1,d45l3b2,d45l3b3,d45l3b4,d45l3b5,d45l4b1,d45l4b2,d45l4b3,d45l4b4,d45l4b5,d45l5b1,d45l5b2,d45l5b3,d45l5b4,d45l5b5,d45l6b1,d45l6b2,d45l6b3,d45l6b4,d45l6b5,d45l7b1,d45l7b2,d45l7b3,d45l7b4,d45l7b5,d90l2b1,d90l2b2,d90l2b3,d90l2b4,d90l2b5,d90l3b1,d90l3b2,d90l3b3,d90l3b4,d90l3b5,d90l4b1,d90l4b2,d90l4b3,d90l4b4,d90l4b5,d90l5b1,d90l5b2,d90l5b3,d90l5b4,d90l5b5,d90l6b1,d90l6b2,d90l6b3,d90l6b4,d90l6b5,d90l7b1,d90l7b2,d90l7b3,d90l7b4,d90l7b5,d135l2b1,d135l2b2,d135l2b3,d135l2b4,d135l2b5,d135l3b1,d135l3b2,d135l3b3,d135l3b4,d135l3b5,d135l4b1,d135l4b2,d135l4b3,d135l4b4,d135l4b5,d135l5b1,d135l5b2,d135l5b3,d135l5b4,d135l5b5,d135l6b1,d135l6b2,d135l6b3,d135l6b4,d135l6b5,d135l7b1,d135l7b2,d135l7b3,d135l7b4,d135l7b5
Cancer_5_2,0,0,0,0,0.018554688,0.469726563,0.471679688,0.040039063,2012.054555,34.82362288,0.028978965,0.000204655,0.014305751,0.168323737,0,0,0,0,0,0,0,0,0,6,4071,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2186,1602,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1944,1868,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4072,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2165,1639,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,4019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1952,1854,183,0,0,0,0,0,0,5,17,27,28,59,1,7,16,24,28,0,4,2,5,8,0,1,1,6,7,0,0,0,0,5,0,0,0,0,2,4,19,31,36,68,0,6,4,10,26,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,22,21,36,45,1,3,13,17,38,1,3,7,2,11,0,1,2,2,6,0,1,0,1,2,0,0,0,0,1,4,16,28,41,71,1,8,5,4,25,0,0,2,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cancer_5_3,0,0,0,0,0.038818359,0.567382813,0.371582031,0.022216797,2086.922405,36.14486229,0.025110742,0.000201639,0.014199954,0.073850012,0,0,0,0,0,0,0,0,0,13,4062,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,2407,1293,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2314,1472,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4068,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,2464,1300,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,3948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2306,1487,98,0,0,0,0,0,0,0,5,10,8,21,0,0,6,13,27,1,1,1,5,5,0,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,3,13,20,39,0,2,1,6,7,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,10,34,0,1,8,16,15,0,1,0,3,6,0,1,0,1,2,0,2,0,0,1,0,0,0,0,0,0,4,10,16,36,0,2,1,6,12,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_5_4,0,0,0,0,0.047363281,0.5,0.397460938,0.055175781,2726.939089,40.82680085,0.024921815,0.000192767,0.013884041,0.080685831,0,0,0,0,0,0,0,0,0,11,4051,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,2202,1395,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2032,1601,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4066,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,2196,1433,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2045,1590,233,0,0,0,0,0,0,1,1,12,24,29,2,1,3,7,21,0,0,0,2,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,8,20,41,0,1,1,5,12,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,14,30,0,1,0,12,31,1,1,2,5,3,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,1,8,18,39,0,0,1,3,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_5_5,0,0,0,0,0.014404297,0.461181641,0.462890625,0.061523438,2221.586864,37.20868644,0.028536279,0.000197746,0.014062226,0.139092936,0,0,0,0,0,0,0,0,0,4,4084,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2109,1660,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1917,1825,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4078,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2117,1651,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1915,1840,253,0,0,0,0,0,0,4,12,23,28,34,5,7,23,24,30,0,2,5,5,13,0,1,1,0,4,0,0,0,0,3,0,0,0,0,0,6,16,25,41,55,2,4,7,8,21,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13,25,30,31,6,8,16,24,33,3,1,7,7,13,0,1,3,4,6,0,0,2,0,4,0,0,0,0,0,6,12,33,35,64,3,2,7,6,18,0,3,2,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0
Cancer_5_6,0,0,0,0,0.009765625,0.530029297,0.444091797,0.016113281,1515.981992,31.12552966,0.032189825,0.000217524,0.014748706,0.201518425,0,0,0,0,0,0,0,0,0,2,4092,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2416,1527,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2193,1769,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2373,1573,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2193,1774,71,0,0,0,0,0,0,0,6,27,37,43,0,8,19,35,43,0,4,8,14,15,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,1,11,32,70,71,0,3,9,9,20,0,0,0,5,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,15,32,52,49,1,6,18,29,44,0,2,6,13,13,0,1,3,5,12,0,0,0,2,5,0,0,0,0,1,0,14,45,65,68,0,5,11,11,25,0,0,1,7,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Cancer_5_7,0,0,0,0,0.032958984,0.484863281,0.41015625,0.072021484,2886.001854,41.30958686,0.027459497,0.00018698,0.013674079,0.124667255,0,0,0,0,0,0,0,0,0,1,4084,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2130,1532,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,1980,1638,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4042,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,2117,1478,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1994,1639,302,0,0,0,0,0,0,3,7,23,33,32,4,3,15,12,21,0,4,10,9,5,0,3,3,2,2,0,1,0,1,0,0,0,0,0,0,7,14,25,41,43,0,2,12,14,6,0,0,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,12,19,27,25,3,9,17,18,20,0,3,7,6,7,0,0,3,5,4,0,0,0,0,1,0,0,0,1,0,6,13,39,29,39,0,4,9,18,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cancer_5_8,0,0,0,0,0.012695313,0.42578125,0.510986328,0.050537109,1806.240731,32.93299788,0.032945869,0.000230184,0.015171807,0.103849924,0,0,0,0,0,0,0,0,0,4,4072,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2025,1809,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1797,2019,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4061,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2066,1762,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1785,2033,216,0,0,0,0,0,0,5,13,24,37,47,4,7,13,37,46,0,2,1,13,12,0,0,2,2,6,0,0,1,1,5,0,2,0,0,1,7,18,30,70,73,0,3,4,13,28,0,2,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,21,18,42,54,3,4,13,34,38,1,3,4,13,13,0,0,1,2,9,0,0,0,0,1,0,0,0,1,3,4,21,23,54,79,1,1,2,20,25,0,0,0,4,8,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0
Cancer_5_9,0,0,0,0,0.020263672,0.498046875,0.450683594,0.031005859,1730.584481,32.13479873,0.035267721,0.000215981,0.014696304,0.141980899,0,0,0,0,0,0,0,0,0,5,4076,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2242,1575,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2027,1827,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4079,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2250,1592,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2050,1798,138,0,0,0,0,0,0,2,4,4,27,44,1,7,8,25,28,0,1,6,5,13,0,0,0,2,12,0,0,0,0,4,0,0,0,0,0,2,6,10,33,72,0,1,5,12,21,0,0,0,1,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,6,20,49,1,4,14,18,49,0,0,1,8,9,0,0,0,5,3,0,0,0,1,2,0,0,0,0,0,2,6,14,37,61,0,0,6,9,22,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cancer_5_10,0,0,0,0,0.033203125,0.500488281,0.424316406,0.041992188,2339.309322,37.68379237,0.030862016,0.000195607,0.01398596,0.100109647,0,0,0,0,0,0,0,0,0,10,4040,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2217,1483,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2064,1685,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4063,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2239,1501,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2053,1686,183,0,0,0,0,0,0,5,12,21,30,38,8,11,17,15,27,0,2,6,13,7,0,0,0,1,3,0,1,0,1,0,0,2,0,0,0,10,18,34,56,57,0,2,9,7,9,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,18,32,33,6,10,16,30,24,1,1,6,9,8,0,2,2,2,5,0,0,1,1,3,0,0,0,0,1,6,13,24,40,52,1,6,9,10,9,0,1,0,3,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Cancer_5_11,0,0,0,0,0.009033203,0.500488281,0.430908203,0.059570313,1834.19518,32.34295551,0.037991388,0.000219979,0.014831691,0.251046861,0,0,0,0,0,0,0,0,0,5,4054,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2330,1470,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2098,1699,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4066,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2378,1447,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2080,1697,255,0,0,0,0,0,0,2,1,10,25,27,1,0,11,24,37,0,0,3,2,14,0,0,0,6,5,0,0,0,0,2,0,0,0,0,0,2,0,17,26,68,0,0,3,14,24,0,0,0,1,4,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,1,2,11,31,35,0,0,8,16,29,0,0,4,9,17,0,0,1,2,4,0,0,0,1,4,0,0,0,0,1,1,0,19,36,46,0,0,2,12,20,0,0,0,1,8,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0
Cancer_5_12,0,0,0,0,0.033691406,0.431884766,0.483154297,0.051269531,2165.33607,35.66498941,0.031966086,0.000203006,0.014248029,0.191535788,0,0,0,0,0,0,0,0,0,7,4056,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,1968,1739,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1794,1921,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4068,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2010,1711,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1801,1902,225,0,0,0,0,0,0,7,11,11,31,32,6,3,4,13,32,1,0,2,7,9,0,0,2,3,4,0,0,0,2,0,0,0,0,0,1,8,6,15,28,59,2,0,0,5,15,0,0,0,5,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,7,7,11,30,29,3,4,4,19,27,2,0,1,6,11,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,6,8,8,39,50,3,1,3,16,13,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_5_13,0,0,0,0,0.026611328,0.535888672,0.414794922,0.022705078,1659.892744,31.72590042,0.034788661,0.000224608,0.014986927,0.158634503,0,0,0,0,0,0,0,0,0,7,4073,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2403,1419,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2232,1630,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2468,1413,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2221,1650,102,0,0,0,0,0,0,4,3,4,23,38,8,4,3,12,41,0,0,0,4,13,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,7,4,4,17,64,1,0,1,3,16,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,2,3,19,41,2,5,4,10,45,0,0,0,2,15,0,0,0,1,6,0,0,0,0,3,0,0,0,0,0,8,4,5,27,67,0,0,0,2,19,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_5_14,0,0,0,0,0.019775391,0.477294922,0.4375,0.065429688,2071.306674,35.19650424,0.028365622,0.000210791,0.014518655,0.180470948,0,0,0,0,0,0,0,0,0,6,4071,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2199,1548,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1998,1717,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4052,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2163,1557,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1989,1731,267,0,0,0,0,0,0,5,10,11,33,34,2,10,12,12,26,0,3,2,5,10,0,0,3,1,7,0,0,1,0,1,0,0,0,0,0,3,10,10,30,53,0,6,13,6,20,0,0,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,8,15,22,35,0,7,8,28,27,1,4,4,5,10,0,0,3,1,4,0,0,2,0,1,0,0,0,0,2,3,14,15,31,51,1,3,5,5,10,0,0,4,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cancer_5_15,0,0,0,0,0.020019531,0.473876953,0.469482422,0.036621094,1640.150953,32.06302966,0.029140547,0.000215701,0.014686756,0.204590045,0,0,0,0,0,0,0,0,0,0,4087,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2162,1690,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1970,1855,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4078,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2202,1613,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1986,1849,156,0,0,0,0,0,0,4,7,8,23,19,3,2,4,20,16,1,0,0,7,11,0,1,0,0,4,0,0,0,1,1,0,0,0,1,0,5,6,9,32,38,0,0,0,13,12,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,23,21,3,2,3,21,20,1,0,1,4,6,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,8,8,9,37,31,2,0,0,10,10,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cancer_5_16,0,0,0,0,0.046386719,0.429443359,0.441162109,0.083007813,2600.070445,39.35646186,0.027742667,0.000186735,0.0136651,0.240179067,0,0,0,0,0,0,0,0,0,1,4073,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,1875,1656,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,1754,1750,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4024,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1939,1566,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,1750,1763,349,0,0,0,0,0,0,6,8,19,20,32,3,6,14,18,27,0,0,3,1,8,0,0,1,0,7,0,0,0,0,3,0,0,0,0,0,6,7,24,26,33,1,3,5,3,24,0,0,0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,9,20,24,30,4,5,7,7,25,2,1,5,2,6,0,0,4,0,11,0,0,0,1,2,0,0,1,0,2,6,13,17,20,57,1,0,6,4,22,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_5_17,0,0,0,0,0.037109375,0.525390625,0.396728516,0.040771484,2152.999206,35.65704449,0.031008206,0.000201393,0.014191308,0.190573734,0,0,0,0,0,0,0,0,0,15,4053,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2278,1399,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2134,1581,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4054,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2300,1421,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2127,1598,178,0,0,0,0,0,0,1,5,6,22,49,0,3,5,20,20,0,0,1,3,15,0,3,0,0,7,0,0,0,0,1,0,0,0,0,1,0,6,7,29,50,0,4,1,4,13,0,0,0,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4,5,32,44,2,6,7,12,28,0,2,1,3,12,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,7,6,24,65,0,4,3,3,14,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cancer_5_18,0,0,0,0,0.041259766,0.48828125,0.429199219,0.041259766,2638.549258,39.23146186,0.029188689,0.000196133,0.014004752,-0.004844125,0,0,0,0,0,0,0,0,0,28,4022,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,2145,1526,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,1998,1691,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4030,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,2199,1489,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2001,1697,186,0,0,0,0,0,0,2,5,25,43,27,1,0,11,23,42,0,0,3,5,10,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,1,2,27,49,52,1,0,3,8,20,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,27,34,40,0,1,8,26,33,3,0,5,9,10,0,0,1,1,5,0,0,0,0,4,0,0,0,0,0,3,3,28,39,55,0,0,2,13,18,0,0,1,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Cancer_5_19,0,0,0,0,0.032470703,0.48828125,0.444091797,0.03515625,2358.779661,37.76747881,0.028550242,0.00021002,0.014492062,-0.03851417,0,0,0,0,0,0,0,0,0,8,4060,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2203,1554,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,1993,1772,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4049,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2176,1541,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2010,1753,161,0,0,0,0,0,0,0,2,13,13,39,1,1,9,9,24,1,0,1,2,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,16,11,48,0,0,3,5,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,13,32,0,3,7,11,16,0,0,3,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,17,13,44,0,1,3,2,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
